num,id,store,business,address,x,y,url
157,1913837046,월두새마을작은도서관,도서관,제주특별자치도 제주시 월두2길 63-1,126.5494286,33.48590135,http://place.map.kakao.com/1913837046
158,932054926,별이내리는숲,도서관,제주특별자치도 제주시 연삼로 489,126.5413844,33.49981409,http://place.map.kakao.com/932054926
159,369895811,한일베라체새마을작은도서관,도서관,제주특별자치도 제주시 신설로 55,126.5481339,33.49319595,http://place.map.kakao.com/369895811
160,1863822570,혜성무지개새마을작은도서관,도서관,제주특별자치도 제주시 남광로 65,126.5418968,33.49610142,http://place.map.kakao.com/1863822570
161,752961141,햇살좋은 한마음도서관,도서관,제주특별자치도 제주시 연신로 52,126.5462542,33.49626892,http://place.map.kakao.com/752961141
162,10806995,제주도서관,도서관,제주특별자치도 제주시 연삼로 489,126.5411675,33.50013426,http://place.map.kakao.com/10806995
163,31000458,사람꽃작은도서관,도서관,제주특별자치도 제주시 천수로 52,126.5423921,33.5038245,http://place.map.kakao.com/31000458
164,31206707,호꼼슬로작은도서관,도서관,제주특별자치도 제주시 연수로2길 28-4,126.5462847,33.50320409,http://place.map.kakao.com/31206707
165,1099033798,신천지새마을작은도서관,도서관,제주특별자치도 제주시 천수로 72,126.5447864,33.50447886,http://place.map.kakao.com/1099033798
166,1826551540,일도우성새마을작은도서관,도서관,제주특별자치도 제주시 태성로 3,126.5483604,33.5024363,http://place.map.kakao.com/1826551540
167,26325747,일도성환아파트새마을문고,도서관,제주특별자치도 제주시 태성로 21,126.5487513,33.50114304,http://place.map.kakao.com/26325747
168,12144463,한국디지털종합도서관,도서관,제주특별자치도 제주시 천수로 42,126.5414747,33.50309262,http://place.map.kakao.com/12144463
169,9898638,우당도서관,도서관,제주특별자치도 제주시 사라봉동길 30,126.5487158,33.51544938,http://place.map.kakao.com/9898638
170,2103828236,하늘나무도서관,도서관,제주특별자치도 제주시 고마로1길 26,126.5404199,33.51289442,http://place.map.kakao.com/2103828236
171,841456148,항운노조새마을작은도서관,도서관,제주특별자치도 제주시 임항로 191,126.5435765,33.52337897,http://place.map.kakao.com/841456148
172,9810062,삼매봉도서관,도서관,제주특별자치도 서귀포시 남성중로153번길 15,126.5520303,33.2443479,http://place.map.kakao.com/9810062
173,1941040208,한우리독서문화원문고,도서관,제주특별자치도 서귀포시 중앙로117번길 7,126.5596961,33.25501,http://place.map.kakao.com/1941040208
174,789370170,매직오브리딩작은도서관,도서관,제주특별자치도 서귀포시 중산간동로 8067,126.5548476,33.26391526,http://place.map.kakao.com/789370170
175,1932983460,지오숲새마을작은도서관,도서관,제주특별자치도 서귀포시 중앙로195번길 7,126.5575928,33.26180803,http://place.map.kakao.com/1932983460
176,21815432,아담한새마을작은도서관,도서관,제주특별자치도 서귀포시 홍중로 97,126.5548875,33.26110953,http://place.map.kakao.com/21815432
177,32719112,아라아이파크새마을작은도서관,도서관,제주특별자치도 제주시 인다1길 20,126.5503021,33.47468866,http://place.map.kakao.com/32719112
178,2007827753,마크누리,도서관,제주특별자치도 제주시 금월길 81,126.5535118,33.4819455,http://place.map.kakao.com/2007827753
179,417066395,일도대림새마을작은도서관,도서관,제주특별자치도 제주시 태성로 39,126.5505847,33.50037073,http://place.map.kakao.com/417066395
180,21815428,중앙꿈쟁이작은도서관,도서관,제주특별자치도 서귀포시 동문로 55,126.566393,33.24968506,http://place.map.kakao.com/21815428
181,1806421290,서귀포JC새마을작은도서관,도서관,제주특별자치도 서귀포시 천지연로 29,126.5631053,33.24187625,http://place.map.kakao.com/1806421290
182,21815439,서귀포중앙교회문고,도서관,제주특별자치도 서귀포시 태평로439번길 8,126.5662659,33.24673809,http://place.map.kakao.com/21815439
183,8790775,서귀포기적의도서관,도서관,제주특별자치도 서귀포시 일주동로 8593,126.5699928,33.25435719,http://place.map.kakao.com/8790775
184,1543310187,서귀포도서관,도서관,제주특별자치도 서귀포시 중앙로150번길 4-1,126.5630504,33.25853097,http://place.map.kakao.com/1543310187
185,21815431,오석새마을작은도서관,도서관,제주특별자치도 서귀포시 중동로 43-2,126.5670399,33.25081255,http://place.map.kakao.com/21815431
186,1014349812,한우리작은도서관,도서관,제주특별자치도 서귀포시 중앙로117번길 5,126.560078,33.25504021,http://place.map.kakao.com/1014349812
187,975151489,소랑호꼴락작은도서관,도서관,제주특별자치도 서귀포시 동문로 1,126.5624668,33.25288112,http://place.map.kakao.com/975151489
188,21815403,동홍6새마을작은도서관,도서관,제주특별자치도 서귀포시 중앙로 198-9,126.560292,33.26288153,http://place.map.kakao.com/21815403
